bank_name,branch_name,location,review,rating,date,sentiment_label,dominant_topic
Attijariwafa Bank,"Attijariwafa Bank - VC39+QC5 Marjane Rte Agouray Ait oula, P1, Meknès","VC39+QC5 Marjane Rte Agouray Ait oula, P1, Meknès","It does not fulfill all your requests, especially on Saturdays...the long wait reminds me of the days of Corona",2,2023-11-08T13:20:24.674113Z,negative,Temps d'attente et expérience générale
Attijariwafa Bank,"Attijariwafa Bank - VC39+QC5 Marjane Rte Agouray Ait oula, P1, Meknès","VC39+QC5 Marjane Rte Agouray Ait oula, P1, Meknès",The service meets my banking expectations,4,2024-10-27T05:18:41.317385Z,neutral,Service client négatif
Attijariwafa Bank,"Attijariwafa Bank - VC39+QC5 Marjane Rte Agouray Ait oula, P1, Meknès","VC39+QC5 Marjane Rte Agouray Ait oula, P1, Meknès",bad,1,2024-09-09T15:07:05.976273Z,negative,Service client négatif
Banque Populaire,"Banque Populaire - 52 Ave Zitoune, Meknes","52 Ave Zitoune, Meknes",Inappropriate treatment by bank employees with customers. Unfortunately,1,2024-12-02T12:22:26.015351Z,negative,Service client négatif
Banque Populaire,"Banque Populaire - 52 Ave Zitoune, Meknes","52 Ave Zitoune, Meknes",Very poor service,1,2022-02-22T13:06:40.970467Z,negative,Service client négatif
Banque Populaire,"Banque Populaire - 52 Ave Zitoune, Meknes","52 Ave Zitoune, Meknes",Banking services,2,2017-01-04T07:35:00.426Z,neutral,Service client négatif
Banque Populaire,"Banque Populaire - 52 Ave Zitoune, Meknes","52 Ave Zitoune, Meknes",People's Bank,3,2021-09-28T19:45:02.779550Z,neutral,Problèmes de communication (appels non répondus)
Banque Populaire,"Banque Populaire - 52 Ave Zitoune, Meknes","52 Ave Zitoune, Meknes",bad,1,2023-10-17T16:15:51.957891Z,negative,Service client négatif
Bank Of,"Bank Of - 2XCP+WR8, Fès","2XCP+WR8, Fès","Horrible experience, had to wait 45 minutes for cashier to finish loading ATM while 7 customers had to sit there and wait to withdraw cash. Branch manager playing important man no help at all. ALL my new deposits will be going to Attijari account. I will close account by the end of the month. “Ma Andi ma’n dirlak “ was the attitude of the staff. Moi aussi a partir du moment que je contribue à leur salaires!",1,2024-01-26T11:27:04.770514Z,negative,Temps d'attente et expérience générale
Bank Of,"Bank Of - 2XCP+WR8, Fès","2XCP+WR8, Fès",Very good service,4,2017-01-08T16:26:56.312Z,positive,Avis positifs et satisfaction client
Bank Of,"Bank Of - 2XCP+WR8, Fès","2XCP+WR8, Fès","No respect for customers, lack of staff leads to long waits for normal operations",1,2024-07-22T10:55:41.085014Z,negative,Service client négatif
Bank Of,"Bank Of - 2XCP+WR8, Fès","2XCP+WR8, Fès","No service, lack of professionalism... the very slow cash register manager avoided the agency",1,2022-07-22T13:15:55.957481Z,negative,Service client négatif
Bank Of,"Bank Of - 2XCP+WR8, Fès","2XCP+WR8, Fès","Good bank agency, clean and quiet, located in a quiet location.
Good service and people are helpful",5,2020-02-24T16:26:48.653876Z,positive,Opérations bancaires et accès aux services
Bank of Africa,"Bank of Africa - 327M+GRV, Ave de Bab Khoukha, Fes","327M+GRV, Ave de Bab Khoukha, Fes",Top,5,2023-09-23T21:34:55.595246Z,positive,Service client négatif
Bank of Africa,"Bank of Africa - 327M+GRV, Ave de Bab Khoukha, Fes","327M+GRV, Ave de Bab Khoukha, Fes","The old neighborhood café, a lot of things have changed since then",4,2019-12-31T09:23:46.086221Z,neutral,Avis positifs et satisfaction client
Bank of Africa,"Bank of Africa - 327M+GRV, Ave de Bab Khoukha, Fes","327M+GRV, Ave de Bab Khoukha, Fes",are not professionals lack of respect towards customers,1,2018-02-15T10:17:23.371Z,positive,Service client négatif
Bank of Africa,"Bank of Africa - 327M+GRV, Ave de Bab Khoukha, Fes","327M+GRV, Ave de Bab Khoukha, Fes",bad,1,2021-08-02T16:00:14.285072Z,negative,Service client négatif
Bank of Africa,"Bank of Africa - 327M+GRV, Ave de Bab Khoukha, Fes","327M+GRV, Ave de Bab Khoukha, Fes",bad,1,2020-06-15T11:03:14.816518Z,negative,Service client négatif
Bank of Africa,"Bank of Africa - 22G2+3RG, Av. Moulay Abdallah, Fès","22G2+3RG, Av. Moulay Abdallah, Fès","DO NOT RECOMMEND!
Very bad agency
Closing the account took several times: I had to visit the agency several times asking them to close the account and it is still not closed due to a computer problem...
If it was possible to give 0 stars I would have done so because the customer service is really not up to par..",1,2021-08-11T17:35:11.927290Z,positive,Ouverture de compte en agence
Bank of Africa,"Bank of Africa - 22G2+3RG, Av. Moulay Abdallah, Fès","22G2+3RG, Av. Moulay Abdallah, Fès","Very good bank branch, clean and quiet, located on a good road.
Good service",5,2020-02-16T15:54:48.530770Z,positive,Opérations bancaires et accès aux services
Bank of Africa,"Bank of Africa - 22G2+3RG, Av. Moulay Abdallah, Fès","22G2+3RG, Av. Moulay Abdallah, Fès",Small agency,4,2022-08-16T14:21:41.485274Z,neutral,Problèmes de communication (appels non répondus)
Bank of Africa,"Bank of Africa - 225C+WRW, Fès","225C+WRW, Fès","GAb is dirty
Near building entrance and shop
Doesn't feel safe",1,2022-04-12T10:05:02.271894Z,negative,Problèmes de communication (appels non répondus)
Bank of Africa,"Bank of Africa - 225C+WRW, Fès","225C+WRW, Fès",Head of agency (a woman) is a hypocrite.,2,2016-01-15T06:26:49.338Z,neutral,Ouverture de compte en agence
Bank of Africa,"Bank of Africa - 225C+WRW, Fès","225C+WRW, Fès",Good services,4,2021-01-02T16:55:17.062365Z,positive,Avis positifs et satisfaction client
Bank of Africa,"Bank of Africa - 225C+WRW, Fès","225C+WRW, Fès",the worst service I have ever seen in a bank,1,2022-09-07T13:50:29.212378Z,negative,Service client négatif
Bank of Africa,"Bank of Africa - 225C+WRW, Fès","225C+WRW, Fès",good,5,2024-06-13T13:04:29.402643Z,positive,Avis positifs et satisfaction client
Societe Generale,"Societe Generale - 14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès","14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès","Very bad service, no respect for customers, the agents always incapable of providing any service and the cause as always is the system and the update even if you apply for a bank card Mr al azami assures you that he will the request but after more than 3 weeks the surprise he forgot to do it so it was the system and its update which forgot. An agency that doesn't even deserve one star",1,2021-08-27T16:13:02.829036Z,positive,Service client négatif
Societe Generale,"Societe Generale - 14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès","14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès",I have been a customer of Société Générale in France for years but in Morocco it is as if I was not a customer. To make a withdrawal they ask for an interbank commission of 30 DH. On the one hand it costs money even though I am already a customer and on the other hand it is much more expensive than other Moroccan banks.,1,2019-05-01T15:33:01.490045Z,positive,Ouverture de compte en agence
Societe Generale,"Societe Generale - 14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès","14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès",I am a customer and well treated in this establishment,5,2022-06-06T16:12:07.496798Z,positive,Service client négatif
Societe Generale,"Societe Generale - 14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès","14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès","Poor service
Incompetent and disrespectful advisors",1,2024-02-07T12:52:56.725095Z,negative,Service client négatif
Societe Generale,"Societe Generale - 14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès","14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès",No one unreachable by phone,1,2023-09-20T14:58:50.689126Z,negative,Service client négatif
Attijariwafa Bank,"Attijariwafa Bank - 2, lotiss. Fadoua, quartier Bensouda, Fès","2, lotiss. Fadoua, quartier Bensouda, Fès","the guy there working in the second desk on the top floor looks and acts like a ''chmkar'' not professional at all and has nothing to do with the banking sector, and he affects the bank's image in a really really bad way,  the security guy is way way more presentable,respectful, well dressed and give a good image for the bank's brand  than him,",1,2023-05-31T13:56:41.362913Z,positive,Temps d'attente et expérience générale
Attijariwafa Bank,"Attijariwafa Bank - 2, lotiss. Fadoua, quartier Bensouda, Fès","2, lotiss. Fadoua, quartier Bensouda, Fès",Inferior Customer Service,1,2021-05-28T09:27:22.941085Z,negative,Service client négatif
Attijariwafa Bank,"Attijariwafa Bank - 2, lotiss. Fadoua, quartier Bensouda, Fès","2, lotiss. Fadoua, quartier Bensouda, Fès",excellent,5,2022-09-09T13:20:00.151049Z,positive,Opérations bancaires et accès aux services
Attijariwafa Bank,"Attijariwafa Bank - 2, lotiss. Fadoua, quartier Bensouda, Fès","2, lotiss. Fadoua, quartier Bensouda, Fès",Jamil,5,2022-09-01T19:23:04.330042Z,neutral,Avis positifs et satisfaction client
Attijariwafa Bank,"Attijariwafa Bank - 2, lotiss. Fadoua, quartier Bensouda, Fès","2, lotiss. Fadoua, quartier Bensouda, Fès","Really 0 service 👎👎👎👎👎
The girl who receives us sub-level clients, entered the bank with this, the girl eats as if she were at home, I did not receive the respect, appreciation and level that I expected",1,2024-10-01T04:39:05.206187Z,positive,Service client négatif
Crédit Du,"Crédit Du - 4 Rue Abi Hanifa, Fès","4 Rue Abi Hanifa, Fès",very good bank agency led by a good director as well as the rest of the team: Kawtar Safae!,5,2021-05-01T09:20:37.903888Z,positive,Problèmes de communication (appels non répondus)
Crédit Du,"Crédit Du - 4 Rue Abi Hanifa, Fès","4 Rue Abi Hanifa, Fès","Good agency, people are so helpful",4,2019-11-26T08:57:04.127056Z,positive,Problèmes de communication (appels non répondus)
Crédit Du,"Crédit Du - 4 Rue Abi Hanifa, Fès","4 Rue Abi Hanifa, Fès",bad,1,2024-02-21T17:46:33.189289Z,negative,Service client négatif
Crédit Du,"Crédit Du - 4 Rue Abi Hanifa, Fès","4 Rue Abi Hanifa, Fès",bad,2,2018-03-15T10:02:35.312Z,negative,Service client négatif
Crédit Du,"Crédit Du - 4 Rue Abi Hanifa, Fès","4 Rue Abi Hanifa, Fès",bad,1,2016-05-05T16:45:40.618Z,negative,Service client négatif
Crédit Agricole,"Crédit Agricole - 6GH4+5H9, El Jadida","6GH4+5H9, El Jadida",It is an agency of Crédit Agricole,4,2020-10-27T22:37:17.005673Z,neutral,Ouverture de compte en agence
Crédit Agricole,"Crédit Agricole - 6GH4+5H9, El Jadida","6GH4+5H9, El Jadida",bad,1,2024-09-26T00:02:31.695302Z,negative,Service client négatif
Crédit Agricole,"Crédit Agricole - 6GH4+5H9, El Jadida","6GH4+5H9, El Jadida",good,5,2023-12-04T14:26:03.265064Z,positive,Avis positifs et satisfaction client
CIH Bank,"CIH Bank - Av. Moulay Smail Place Port Said, Quartier","Av. Moulay Smail Place Port Said, Quartier",Service clientèle zero 000000,1,2020-09-29T20:10:45.167933Z,neutral,Service client négatif
CIH Bank,"CIH Bank - Av. Moulay Smail Place Port Said, Quartier","Av. Moulay Smail Place Port Said, Quartier",zero,1,2020-06-15T15:16:07.028733Z,neutral,Service client négatif
CIH Bank,"CIH Bank - Av. Moulay Smail Place Port Said, Quartier","Av. Moulay Smail Place Port Said, Quartier",A failed agency in every sense of the word,1,2024-12-28T14:08:14.564500Z,negative,Problèmes de communication (appels non répondus)
CIH Bank,"CIH Bank - Av. Moulay Smail Place Port Said, Quartier","Av. Moulay Smail Place Port Said, Quartier","I have more experience with the m3a I have the other one who is responsible for the work... I have supported clients, I have 3 of them at 7 a.m. I have a home and we are in the room 7 at 3 and 3 days a week with the problems....
Bank of the general public also has no responsibility for what has happened..",1,2024-04-11T10:12:36.398567Z,positive,Temps d'attente et expérience générale
CIH Bank,"CIH Bank - Av. Moulay Smail Place Port Said, Quartier","Av. Moulay Smail Place Port Said, Quartier",Bad service you never find the staff and if you find someone 1 he doesn't even answer you as if you have to pay him for information I followed Came quite a few times to collect my quichet card I only found anyone Mr security agent I don't know if headquarters is aware of these problems.,1,2022-03-23T13:19:46.060356Z,negative,Service client négatif
Banque Populaire,"Banque Populaire - 7F4P+9Q3, Av. Moulay Smail, El Jadida","7F4P+9Q3, Av. Moulay Smail, El Jadida",good,5,2024-12-19T10:54:26.256716Z,positive,Avis positifs et satisfaction client
El Jadida,"El Jadida - 7F3W+6MQ, Av. Mohamed V, El Jadida","7F3W+6MQ, Av. Mohamed V, El Jadida",excellent service,5,2018-05-21T03:21:59.289Z,positive,Service client négatif
El Jadida,"El Jadida - 7F3W+6MQ, Av. Mohamed V, El Jadida","7F3W+6MQ, Av. Mohamed V, El Jadida",good,5,2021-07-08T14:39:39.105485Z,positive,Avis positifs et satisfaction client
El Jadida,"El Jadida - 7F3W+6MQ, Av. Mohamed V, El Jadida","7F3W+6MQ, Av. Mohamed V, El Jadida",bad,1,2019-10-05T13:19:50.229881Z,negative,Service client négatif
Attijariwafa Bank,"Attijariwafa Bank - 6GQ3+Q5R, Av. Bir Anzarane, El Jadida","6GQ3+Q5R, Av. Bir Anzarane, El Jadida",So baaaadddd bad service krhtha,1,2024-11-26T14:07:10.006756Z,negative,Service client négatif
Attijariwafa Bank,"Attijariwafa Bank - 6GQ3+Q5R, Av. Bir Anzarane, El Jadida","6GQ3+Q5R, Av. Bir Anzarane, El Jadida",ATM woking opposite supermarket,5,2021-09-19T09:57:52.900782Z,neutral,Opérations bancaires et accès aux services
Attijariwafa Bank,"Attijariwafa Bank - 6GQ3+Q5R, Av. Bir Anzarane, El Jadida","6GQ3+Q5R, Av. Bir Anzarane, El Jadida","You mention that the agency opens on Saturdays, what a disappointment to come from so far to find it closed without any alternative or explanation.",1,2025-03-01T10:24:48.248490Z,negative,Opérations bancaires et accès aux services
Attijariwafa Bank,"Attijariwafa Bank - 6GQ3+Q5R, Av. Bir Anzarane, El Jadida","6GQ3+Q5R, Av. Bir Anzarane, El Jadida","I hated this bank because of the people who served there, and it was always a losing system. Problems always gave it nothing but laughter. May God make it easy.",1,2024-04-15T13:17:57.739284Z,negative,Opérations bancaires et accès aux services
Attijariwafa Bank,"Attijariwafa Bank - 6GQ3+Q5R, Av. Bir Anzarane, El Jadida","6GQ3+Q5R, Av. Bir Anzarane, El Jadida",ATM unavailable most of the time and cards are often blocked. To be repaired....,2,2023-11-01T21:53:07.705022Z,negative,Avis positifs et satisfaction client
Damane Cash,"Damane Cash - 60 Av. Mohamed V, El Jadida","60 Av. Mohamed V, El Jadida",Guaranteeing cash for withdrawing and sending money inside and outside Morocco,5,2024-06-19T21:53:20.706670Z,neutral,Opérations bancaires et accès aux services
Damane Cash,"Damane Cash - 60 Av. Mohamed V, El Jadida","60 Av. Mohamed V, El Jadida",bad,1,2023-08-02T14:03:36.175933Z,negative,Service client négatif
Barid Cash,"Barid Cash - 6FPG+R9P, El Jadida","6FPG+R9P, El Jadida",good,5,2024-09-18T11:41:45.642114Z,positive,Avis positifs et satisfaction client
Barid Cash,"Barid Cash - 6FPG+R9P, El Jadida","6FPG+R9P, El Jadida",bad,1,2023-07-05T16:18:21.624280Z,negative,Service client négatif
Bank Of,"Bank Of - 6GH4+QM2, El Jadida","6GH4+QM2, El Jadida","I have an account with BMCE. Overall, the service offered is excellent, but since the departure of Mr. Ayoub Fekri, the agency has become mediocre, especially account manager.",1,2025-01-10T09:49:34.697047Z,positive,Opérations bancaires et accès aux services
Bank Of,"Bank Of - 6GH4+QM2, El Jadida","6GH4+QM2, El Jadida",It is an agency of BMCE BANK,4,2020-10-27T08:51:17.201404Z,neutral,Opérations bancaires et accès aux services
Bank Of,"Bank Of - 6GH4+QM2, El Jadida","6GH4+QM2, El Jadida",bad,1,2025-01-10T09:53:18.804309Z,negative,Service client négatif
Al Barid,"Al Barid - 6FMW+RM8, El Jadida","6FMW+RM8, El Jadida","The new woman on the cash register is rubbish, she doesn't receive customers, so she does her job too slowly trying to re-provoke, on the other hand the previous woman 👎👎👎 #al_barid_bank I don't understand how to recruit you re-employees",1,2025-03-04T09:27:57.913227Z,positive,Ouverture de compte en agence
Al Barid,"Al Barid - 6FMW+RM8, El Jadida","6FMW+RM8, El Jadida",Barid bank taken from water tower is mining service every day no conx of people he didn't want to work you only speak with security agent,1,2021-06-02T21:23:23.508269Z,neutral,Temps d'attente et expérience générale
