bank_name,branch_name,location,review,rating,date,sentiment_label
Bank of,"Bank of Africa - Agence Mhaita - F4HP+3QQ, N10, Taroudant","F4HP+3QQ, N10, Taroudant",The staff is very friendly. They also have a better rate for exchanging money,4,2017-02-12T06:37:26.115Z,positive
Bank of,"Bank of Africa - Agence Mhaita - F4HP+3QQ, N10, Taroudant","F4HP+3QQ, N10, Taroudant",A bunch of thieves even capable of transferring money on time!!!!???,1,2018-11-07T15:08:26.777311922Z,negative
Bank of,"Bank of Africa - Agence Mhaita - F4HP+3QQ, N10, Taroudant","F4HP+3QQ, N10, Taroudant",cantasal with them had makayjaobch ...,1,2017-03-22T10:39:42.945Z,neutral
Société Générale,"Société Générale Bank - ANGLE AVENUE HASSAN II AVENUE DES FAR, Sidi Bennour","ANGLE AVENUE HASSAN II AVENUE DES FAR, Sidi Bennour","poor service, the administration is invited to recruit good profiles to satisfy its customers",1,2022-07-15T21:08:49.577320Z,positive
Société Générale,"Société Générale Bank - ANGLE AVENUE HASSAN II AVENUE DES FAR, Sidi Bennour","ANGLE AVENUE HASSAN II AVENUE DES FAR, Sidi Bennour",Disservice,1,2022-06-30T12:06:05.296217Z,neutral
Société Générale,"Société Générale Bank - ANGLE AVENUE HASSAN II AVENUE DES FAR, Sidi Bennour","ANGLE AVENUE HASSAN II AVENUE DES FAR, Sidi Bennour",neutral,3,2023-01-23T11:00:02.654003Z,neutral
Badr Rafiki,"Badr Rafiki - Avenue des FAR, Sidi Bennour","Avenue des FAR, Sidi Bennour","One of the worst banks here in Sidi Bennour. If there was less than a star, this agency would deserve it.",1,2020-02-24T19:15:21.221197Z,negative
Badr Rafiki,"Badr Rafiki - Avenue des FAR, Sidi Bennour","Avenue des FAR, Sidi Bennour",Bad service I do not recommend this bank.,1,2020-02-24T19:21:14.258404Z,negative
Badr Rafiki,"Badr Rafiki - Avenue des FAR, Sidi Bennour","Avenue des FAR, Sidi Bennour",There is no answer or supervisor,1,2020-10-20T13:57:29.834857Z,negative
Badr Rafiki,"Badr Rafiki - Avenue des FAR, Sidi Bennour","Avenue des FAR, Sidi Bennour",bad,1,2020-07-29T09:49:38.054780Z,negative
Badr Rafiki,"Badr Rafiki - Avenue des FAR, Sidi Bennour","Avenue des FAR, Sidi Bennour",good,5,2020-07-21T14:59:29.920477Z,positive
Banque Populaire,"Banque Populaire - MH2G+792, Sidi Bennour","MH2G+792, Sidi Bennour",BS,4,2017-02-19T15:04:12.531Z,neutral
Banque Populaire,"Banque Populaire - MH2G+792, Sidi Bennour","MH2G+792, Sidi Bennour","Good morning

Please give us your phone number!

THANKS",5,2023-08-03T14:43:07.001422Z,positive
Banque Populaire,"Banque Populaire - MH2G+792, Sidi Bennour","MH2G+792, Sidi Bennour",Very poor service!,1,2020-09-22T09:34:16.923114Z,negative
Banque Populaire,"Banque Populaire - MH2G+792, Sidi Bennour","MH2G+792, Sidi Bennour",Excellent service,5,2018-03-27T13:43:32.553Z,positive
Banque Populaire,"Banque Populaire - MH2G+792, Sidi Bennour","MH2G+792, Sidi Bennour",nothing,1,2019-04-08T09:50:25.911019Z,neutral
BanqueSGMB,"BanqueSGMB - MH2G+634, Sidi Bennour","MH2G+634, Sidi Bennour",available and courteous staff.,5,2018-03-08T09:06:20.095Z,positive
BanqueSGMB,"BanqueSGMB - MH2G+634, Sidi Bennour","MH2G+634, Sidi Bennour",neutral,3,2016-11-06T00:46:38.383Z,neutral
Crédit Agricole,"Crédit Agricole - JHWH+X7X, Sidi Bennour","JHWH+X7X, Sidi Bennour",😍,5,2022-01-03T13:45:04.560665Z,neutral
Crédit Agricole,"Crédit Agricole - JHWH+X7X, Sidi Bennour","JHWH+X7X, Sidi Bennour",abderrahman khalid,5,2016-05-17T22:55:22.745Z,neutral
Crédit Agricole,"Crédit Agricole - JHWH+X7X, Sidi Bennour","JHWH+X7X, Sidi Bennour",good,5,2015-07-24T12:01:06.060Z,positive
BMCI Bank,"BMCI Bank - DES F.A.R, Rue de Sidi Bennour, Casablanca","DES F.A.R, Rue de Sidi Bennour, Casablanca","The manager of this agency is incompetent and has nothing to do with the etiquette of communication and good dealing with clients. He deals with a strange coldness, frowns, and is lazy in following up on pending files. He does not even qualify to be an employee. It is as if he was placed in this position against his will as a substandard manager. Please put the right person in the right place.
Unlike the users in this agency, I extend my sincere thanks to you for their dedication to work.",1,2022-12-09T20:51:08.405463Z,positive
BMCI Bank,"BMCI Bank - DES F.A.R, Rue de Sidi Bennour, Casablanca","DES F.A.R, Rue de Sidi Bennour, Casablanca",It is an agency of BMCI Bank,4,2020-10-31T11:54:50.809383Z,neutral
BMCI Bank,"BMCI Bank - DES F.A.R, Rue de Sidi Bennour, Casablanca","DES F.A.R, Rue de Sidi Bennour, Casablanca",Incredible services,4,2024-02-21T20:24:39.996855Z,neutral
Bank Assafa,"Bank Assafa - VFW2+PPW, Meknès","VFW2+PPW, Meknès",Bad service not recommended,1,2021-05-03T10:23:09.741571Z,negative
Bank Assafa,"Bank Assafa - VFW2+PPW, Meknès","VFW2+PPW, Meknès",Disservice,2,2022-01-18T16:41:39.111025Z,neutral
Bank Assafa,"Bank Assafa - VFW2+PPW, Meknès","VFW2+PPW, Meknès",Under test,3,2017-11-03T19:33:02.865Z,neutral
Bank Assafa,"Bank Assafa - VFW2+PPW, Meknès","VFW2+PPW, Meknès",zero service,1,2020-11-04T08:47:24.524844Z,neutral
Bank Assafa,"Bank Assafa - VFW2+PPW, Meknès","VFW2+PPW, Meknès",good,5,2021-01-29T20:35:16.243610Z,positive
Banque Populaire,"Banque Populaire - 521 Quartier El Mansour, Meknes","521 Quartier El Mansour, Meknes","I have never seen such slow service. just to get my ATM card I have to wait more than half an hour. 0 quality of service, 0 communication. I decide to change agency",1,2022-10-31T15:47:33.959462Z,neutral
Banque Populaire,"Banque Populaire - 521 Quartier El Mansour, Meknes","521 Quartier El Mansour, Meknes",Service too too too slow as usual while the BCP Group is talking about quality policy ?????,1,2024-01-02T14:27:14.821853Z,neutral
Banque Populaire,"Banque Populaire - 521 Quartier El Mansour, Meknes","521 Quartier El Mansour, Meknes","Very good service, bank located in a good location",4,2021-02-16T22:41:10.502709Z,positive
Attijariwafa Bank,"Attijariwafa Bank - VCJ2+QRV, R718, Meknès","VCJ2+QRV, R718, Meknès","One of the worst bank agencies I have dealt with is degrading and unethical to say the least, even half a star you don't deserve.",1,2025-02-07T17:03:23.046577Z,negative
Attijariwafa Bank,"Attijariwafa Bank - VCJ2+QRV, R718, Meknès","VCJ2+QRV, R718, Meknès","This agency in particular, may God protect them from disgrace, mistreatment, lack of politeness, and provocation of customers in every sense of the word.
We walked in at two o'clock in the afternoon and he closed the door on us. He told us to ask us and there was half an hour left until closing. Is this reasonable?",1,2024-04-05T23:01:31.505252Z,negative
Attijariwafa Bank,"Attijariwafa Bank - VCJ2+QRV, R718, Meknès","VCJ2+QRV, R718, Meknès",The biggest scam is that this bank defrauded me of 1500 dirhams in order to give me the account. May God grant you the truth,1,2021-10-21T14:15:19.987283Z,positive
Attijariwafa Bank,"Attijariwafa Bank - VCJ2+QRV, R718, Meknès","VCJ2+QRV, R718, Meknès",Zero service,1,2024-09-07T08:24:49.358609Z,neutral
Attijariwafa Bank,"Attijariwafa Bank - VCJ2+QRV, R718, Meknès","VCJ2+QRV, R718, Meknès","No service, no money",1,2024-04-03T03:51:08.371576Z,negative
Credit Agricole,"Credit Agricole - VC6C+GXC، Avenue Mohammed VI, Meknès","VC6C+GXC، Avenue Mohammed VI, Meknès","CAM bank services were a big disappointment. The staff lacks training and empathy towards customers. Bank charges are excessive and difficult to avoid. Additionally, machines like money counters and scanners no longer work, causing even more frustration. Overall, the overall experience with this bank is very negative and I can only recommend it against it.",1,2024-05-20T17:45:37.259301Z,negative
Credit Agricole,"Credit Agricole - VC6C+GXC، Avenue Mohammed VI, Meknès","VC6C+GXC، Avenue Mohammed VI, Meknès",Service client no.ghadi tandem Ila fta7ti 3ndhom,1,2024-08-06T14:21:29.253488Z,neutral
Credit Agricole,"Credit Agricole - VC6C+GXC، Avenue Mohammed VI, Meknès","VC6C+GXC، Avenue Mohammed VI, Meknès",THE LASTEST AGENCY IN THE WORLD! They are incompetent and serious thieves.,1,2022-07-26T09:23:39.036170Z,negative
Credit Agricole,"Credit Agricole - VC6C+GXC، Avenue Mohammed VI, Meknès","VC6C+GXC، Avenue Mohammed VI, Meknès",Get more security on this page3,1,2021-11-12T13:32:07.946216Z,positive
Credit Agricole,"Credit Agricole - VC6C+GXC، Avenue Mohammed VI, Meknès","VC6C+GXC، Avenue Mohammed VI, Meknès",Bad agency with a lousy team,1,2022-06-23T12:24:34.475232Z,negative
Société Générale,"Société Générale Meknes Marjane - Lotissement Marjane II, 119 Route d'agourai, Meknès","Lotissement Marjane II, 119 Route d'agourai, Meknès",Not accessible for people in wheelchairs,3,2019-03-08T15:22:49.661853Z,neutral
Société Générale,"Société Générale Meknes Marjane - Lotissement Marjane II, 119 Route d'agourai, Meknès","Lotissement Marjane II, 119 Route d'agourai, Meknès",good,5,2020-04-22T12:57:28.630980Z,positive
Société Générale,"Société Générale Meknes Zitoune - Bd Fath allah, N° 21 Immeuble Zitoune, Meknès","Bd Fath allah, N° 21 Immeuble Zitoune, Meknès",Helpful especially Mr Belhamzi,5,2019-10-29T19:40:34.873738Z,positive
Société Générale,"Société Générale Meknes Zitoune - Bd Fath allah, N° 21 Immeuble Zitoune, Meknès","Bd Fath allah, N° 21 Immeuble Zitoune, Meknès",neutral,3,2023-08-01T21:29:04.798878Z,neutral
Société Générale,"Société Générale Meknes Zitoune - Bd Fath allah, N° 21 Immeuble Zitoune, Meknès","Bd Fath allah, N° 21 Immeuble Zitoune, Meknès",good,5,2020-04-08T15:06:37.369981Z,positive
Société Générale,"Société Générale Meknes Zitoune - Bd Fath allah, N° 21 Immeuble Zitoune, Meknès","Bd Fath allah, N° 21 Immeuble Zitoune, Meknès",bad,1,2018-08-20T09:00:34.094423Z,negative
Attijari wafa,"Attijari wafa banque - WG77+545, Meknes","WG77+545, Meknes","I would like to express my strong dissatisfaction with the service I received recently from Commercial Bank. I have always been a loyal customer and expect professionalism and attention in my dealings with you, however unfortunately I have encountered several problems that have negatively impacted my experience.

Despite the trust I placed in the bank, I experienced unjustified delays in processing some transactions, as well as unclear answers to my inquiries from the service staff. This experience was disappointing and did not meet my expectations from a reputable financial institution.",1,2024-11-20T12:12:40.612866Z,negative
Attijari wafa,"Attijari wafa banque - WG77+545, Meknes","WG77+545, Meknes","After having introduced 500 euros for a change in Dirhams, the distributor prints me a ticket which announces that it has given me 5210 Dh even though the amount distributed is 500 Dh. The negotiation with the staff was chaotic, with everyone giving me a different version of how to resolve the problem. To date, 3 weeks after the operation, the bank has not yet returned the amount of money owed to me. I am forced to create a bank account with this bank even though staff had asked me to leave my wife's RIB (BMCE) for payment of the money.",1,2024-08-17T16:32:59.179202Z,negative
Attijari wafa,"Attijari wafa banque - WG77+545, Meknes","WG77+545, Meknes",bad service 👎🏽,1,2025-01-08T14:52:36.033929Z,negative
Attijari wafa,"Attijari wafa banque - WG77+545, Meknes","WG77+545, Meknes",A good welcome,4,2022-06-26T17:51:20.832535Z,positive
Attijari wafa,"Attijari wafa banque - WG77+545, Meknes","WG77+545, Meknes",Good service,4,2023-04-11T12:20:32.343960Z,positive
Attijariwafa bank,"Attijariwafa bank - VC39+QC5 Marjane Rte Agouray Ait oula, P1, Meknès","VC39+QC5 Marjane Rte Agouray Ait oula, P1, Meknès",Poor service. Simple transaction needs manager approval who's not in the branch.,2,2024-06-07T03:46:11.130681Z,neutral
Attijariwafa bank,"Attijariwafa bank - VC39+QC5 Marjane Rte Agouray Ait oula, P1, Meknès","VC39+QC5 Marjane Rte Agouray Ait oula, P1, Meknès","It’s a Moroccan bench
It's frankly shameful",1,2024-09-23T08:09:21.052973Z,negative
Attijariwafa bank,"Attijariwafa bank - VC39+QC5 Marjane Rte Agouray Ait oula, P1, Meknès","VC39+QC5 Marjane Rte Agouray Ait oula, P1, Meknès","It does not fulfill all your requests, especially on Saturdays...the long wait reminds me of the days of Corona",2,2023-11-08T13:20:24.674113Z,negative
Attijariwafa bank,"Attijariwafa bank - VC39+QC5 Marjane Rte Agouray Ait oula, P1, Meknès","VC39+QC5 Marjane Rte Agouray Ait oula, P1, Meknès",The service meets my banking expectations,4,2024-10-27T05:18:41.317385Z,neutral
Attijariwafa bank,"Attijariwafa bank - VC39+QC5 Marjane Rte Agouray Ait oula, P1, Meknès","VC39+QC5 Marjane Rte Agouray Ait oula, P1, Meknès",bad,1,2024-09-09T15:07:05.976273Z,negative
Banque Populaire,"Banque Populaire Kortoba - 52 Ave Zitoune, Meknes","52 Ave Zitoune, Meknes",Inappropriate treatment by bank employees with customers. Unfortunately,1,2024-12-02T12:22:26.015351Z,negative
Banque Populaire,"Banque Populaire Kortoba - 52 Ave Zitoune, Meknes","52 Ave Zitoune, Meknes",Very poor service,1,2022-02-22T13:06:40.970467Z,negative
Banque Populaire,"Banque Populaire Kortoba - 52 Ave Zitoune, Meknes","52 Ave Zitoune, Meknes",Banking services,2,2017-01-04T07:35:00.426Z,neutral
Banque Populaire,"Banque Populaire Kortoba - 52 Ave Zitoune, Meknes","52 Ave Zitoune, Meknes",People's Bank,3,2021-09-28T19:45:02.779550Z,neutral
Banque Populaire,"Banque Populaire Kortoba - 52 Ave Zitoune, Meknes","52 Ave Zitoune, Meknes",bad,1,2023-10-17T16:15:51.957891Z,negative
Bank of,"Bank of Africa - 2XCP+WR8, Fès","2XCP+WR8, Fès","Horrible experience, had to wait 45 minutes for cashier to finish loading ATM while 7 customers had to sit there and wait to withdraw cash. Branch manager playing important man no help at all. ALL my new deposits will be going to Attijari account. I will close account by the end of the month. “Ma Andi ma’n dirlak “ was the attitude of the staff. Moi aussi a partir du moment que je contribue à leur salaires!",1,2024-01-26T11:27:04.770514Z,negative
Bank of,"Bank of Africa - 2XCP+WR8, Fès","2XCP+WR8, Fès",Very good service,4,2017-01-08T16:26:56.312Z,positive
Bank of,"Bank of Africa - 2XCP+WR8, Fès","2XCP+WR8, Fès","No respect for customers, lack of staff leads to long waits for normal operations",1,2024-07-22T10:55:41.085014Z,negative
Bank of,"Bank of Africa - 2XCP+WR8, Fès","2XCP+WR8, Fès","No service, lack of professionalism... the very slow cash register manager avoided the agency",1,2022-07-22T13:15:55.957481Z,negative
Bank of,"Bank of Africa - 2XCP+WR8, Fès","2XCP+WR8, Fès","Good bank agency, clean and quiet, located in a quiet location.
Good service and people are helpful",5,2020-02-24T16:26:48.653876Z,positive
BMCE banque,"BMCE banque - 327M+GRV, Ave de Bab Khoukha, Fes","327M+GRV, Ave de Bab Khoukha, Fes",Top,5,2023-09-23T21:34:55.595246Z,positive
BMCE banque,"BMCE banque - 327M+GRV, Ave de Bab Khoukha, Fes","327M+GRV, Ave de Bab Khoukha, Fes","The old neighborhood café, a lot of things have changed since then",4,2019-12-31T09:23:46.086221Z,neutral
BMCE banque,"BMCE banque - 327M+GRV, Ave de Bab Khoukha, Fes","327M+GRV, Ave de Bab Khoukha, Fes",are not professionals lack of respect towards customers,1,2018-02-15T10:17:23.371Z,positive
BMCE banque,"BMCE banque - 327M+GRV, Ave de Bab Khoukha, Fes","327M+GRV, Ave de Bab Khoukha, Fes",bad,1,2021-08-02T16:00:14.285072Z,negative
BMCE banque,"BMCE banque - 327M+GRV, Ave de Bab Khoukha, Fes","327M+GRV, Ave de Bab Khoukha, Fes",bad,1,2020-06-15T11:03:14.816518Z,negative
Agence BMCE,"Agence BMCE Bank - 22G2+3RG, Av. Moulay Abdallah, Fès","22G2+3RG, Av. Moulay Abdallah, Fès","DO NOT RECOMMEND!
Very bad agency
Closing the account took several times: I had to visit the agency several times asking them to close the account and it is still not closed due to a computer problem...
If it was possible to give 0 stars I would have done so because the customer service is really not up to par..",1,2021-08-11T17:35:11.927290Z,positive
Agence BMCE,"Agence BMCE Bank - 22G2+3RG, Av. Moulay Abdallah, Fès","22G2+3RG, Av. Moulay Abdallah, Fès","Very good bank branch, clean and quiet, located on a good road.
Good service",5,2020-02-16T15:54:48.530770Z,positive
Agence BMCE,"Agence BMCE Bank - 22G2+3RG, Av. Moulay Abdallah, Fès","22G2+3RG, Av. Moulay Abdallah, Fès",Small agency,4,2022-08-16T14:21:41.485274Z,neutral
BMCE BANK,"BMCE BANK El Wafaa - 225C+WRW, Fès","225C+WRW, Fès","GAb is dirty
Near building entrance and shop
Doesn't feel safe",1,2022-04-12T10:05:02.271894Z,negative
BMCE BANK,"BMCE BANK El Wafaa - 225C+WRW, Fès","225C+WRW, Fès",Head of agency (a woman) is a hypocrite.,2,2016-01-15T06:26:49.338Z,neutral
BMCE BANK,"BMCE BANK El Wafaa - 225C+WRW, Fès","225C+WRW, Fès",Good services,4,2021-01-02T16:55:17.062365Z,positive
BMCE BANK,"BMCE BANK El Wafaa - 225C+WRW, Fès","225C+WRW, Fès",the worst service I have ever seen in a bank,1,2022-09-07T13:50:29.212378Z,negative
BMCE BANK,"BMCE BANK El Wafaa - 225C+WRW, Fès","225C+WRW, Fès",good,5,2024-06-13T13:04:29.402643Z,positive
Societe Generale,"Societe Generale Bank - SGMB - 14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès","14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès","Very bad service, no respect for customers, the agents always incapable of providing any service and the cause as always is the system and the update even if you apply for a bank card Mr al azami assures you that he will the request but after more than 3 weeks the surprise he forgot to do it so it was the system and its update which forgot. An agency that doesn't even deserve one star",1,2021-08-27T16:13:02.829036Z,positive
Societe Generale,"Societe Generale Bank - SGMB - 14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès","14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès",I have been a customer of Société Générale in France for years but in Morocco it is as if I was not a customer. To make a withdrawal they ask for an interbank commission of 30 DH. On the one hand it costs money even though I am already a customer and on the other hand it is much more expensive than other Moroccan banks.,1,2019-05-01T15:33:01.490045Z,positive
Societe Generale,"Societe Generale Bank - SGMB - 14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès","14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès",I am a customer and well treated in this establishment,5,2022-06-06T16:12:07.496798Z,positive
Societe Generale,"Societe Generale Bank - SGMB - 14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès","14 Rue Abi Hamid Alghazali,Av des FAR V N, Fès","Poor service
Incompetent and disrespectful advisors",1,2024-02-07T12:52:56.725095Z,negative
